연번,행정구역,안심 주소,위도,경도,CCTV 수량
1706,서울특별시 관악구,DB050 3-4SC 난곡동 654-6,37.4686,126.9213,1
1707,서울특별시 관악구,DB050 4-4SC 난곡동 654-6,37.4685,126.9213,1
1708,서울특별시 관악구,DB051 1-3RZ 난향동 675-338,37.4599,126.9149,1
1709,서울특별시 관악구,DB051 2-3SCZ 난향동 675-338,37.4599,126.915,1
1710,서울특별시 관악구,DB051 3-3SCZ 난향동 675-338,37.46,126.9149,1
1711,서울특별시 관악구,DB052 1-4R 난향동 676-27,37.4633,126.918,1
1712,서울특별시 관악구,DB052 2-4S 난향동 676-27,37.4633,126.9181,1
1713,서울특별시 관악구,DB052 3-4S 난향동 676-27,37.4633,126.918,1
1714,서울특별시 관악구,DB052 4-4SC 난향동 676-27,37.4632,126.9181,1
1715,서울특별시 관악구,DB053 1-4R 난향동 675-260,37.4616,126.915,1
1716,서울특별시 관악구,DB053 2-4S 난향동 675-260,37.4616,126.9151,1
1717,서울특별시 관악구,DB053 3-4S 난향동 675-260,37.4617,126.915,1
1718,서울특별시 관악구,DB053 4-4S 난향동 675-260,37.4615,126.915,1
1719,서울특별시 관악구,DB054 1-1R 서원동 10-277,37.4842,126.9332,1
1720,서울특별시 관악구,DB055 1-4R 서원동 412-456,37.4782,126.9314,1
1721,서울특별시 관악구,DB055 2-4S 서원동 412-456,37.4782,126.9315,1
1722,서울특별시 관악구,DB055 3-4S 서원동 412-456,37.4783,126.9314,1
1723,서울특별시 관악구,DB055 4-4S 서원동 412-456,37.4782,126.9314,1
1724,서울특별시 관악구,DB056 1-3R 서원동 92-223,37.4778,126.9368,1
1725,서울특별시 관악구,DB056 2-3S 서원동 92-223,37.4778,126.9367,1
1726,서울특별시 관악구,DB056 3-3SC 서원동 92-223,37.4779,126.9368,1
1727,서울특별시 관악구,DB057 1-1R 신원동 1627-109,37.4787,126.9268,1
1728,서울특별시 관악구,DB058 1-1R 신원동 1609-21,37.4809,126.9258,1
1729,서울특별시 관악구,DB059 1-5R 신원동 1611-15,37.4819,126.9254,1
1730,서울특별시 관악구,DB059 2-5S 신원동 1611-15,37.4818,126.9254,1
1731,서울특별시 관악구,DB059 3-5S 신원동 1611-15,37.4819,126.9254,1
1732,서울특별시 관악구,DB059 4-5SC 신원동 1611-15,37.4819,126.9254,1
1733,서울특별시 관악구,DB059 5-5S 신원동 1611-15,37.4814,126.9254,1
1734,서울특별시 관악구,DB060 1-5R 서림동 106-6,37.4749,126.9374,1
1735,서울특별시 관악구,DB060 2-5S 서림동 106-6,37.4748,126.9374,1
1736,서울특별시 관악구,DB060 3-5S 서림동 106-6,37.4748,126.9373,1
1737,서울특별시 관악구,DB060 4-5SC 서림동 106-6,37.4749,126.9373,1
1738,서울특별시 관악구,DB060 5-5SC 서림동 106-6,37.4748,126.9374,1
1739,서울특별시 관악구,DB061 1-1R 서림동 120-92,37.4726,126.9375,1
1740,서울특별시 관악구,DB062 1-4RZ 서림동 120-36,37.4726,126.9368,1
1741,서울특별시 관악구,DB062 2-4SCZ 서림동 120-36,37.4726,126.9368,1
1742,서울특별시 관악구,DB062 3-4SCZ 서림동 120-36,37.4727,126.9368,1
1743,서울특별시 관악구,DB062 4-4SCZ 서림동 120-36,37.4727,126.9367,1
1744,서울특별시 관악구,DB063 1-1R 삼성동 306,37.4651,126.9318,1
1745,서울특별시 관악구,DB064 1-4RZ 삼성동 304-97,37.4656,126.931,1
1746,서울특별시 관악구,DB064 2-4SCZ 삼성동 304-97,37.4656,126.9309,1
1747,서울특별시 관악구,DB064 3-4SCZ 삼성동 304-97,37.4656,126.931,1
1748,서울특별시 관악구,DB064 4-4SZ 삼성동 304-97,37.4655,126.931,1
1749,서울특별시 관악구,DB066 1-4R 삼성동 371-1,37.4708,126.9289,1
1750,서울특별시 관악구,DB066 2-4S 삼성동 371-1,37.4707,126.9288,1
1751,서울특별시 관악구,DB066 3-4SC 삼성동 371-1,37.4708,126.9289,1
1752,서울특별시 관악구,DB066 4-4SC 삼성동 371-1,37.4708,126.9288,1
1753,서울특별시 관악구,DB067 1-5RLZ 대학동 1555-3,37.4688,126.9346,1
1754,서울특별시 관악구,DB067 2-5SCZ 대학동 1555-3,37.4688,126.9345,1
1755,서울특별시 관악구,DB067 3-5SCZ 대학동 1555-3,37.4688,126.9347,1
1756,서울특별시 관악구,DB067 4-5SCZ 대학동 1555-3,37.4689,126.9346,1
1757,서울특별시 관악구,DB067 5-5SCZ 대학동 1555-3,37.4688,126.9346,1
1758,서울특별시 관악구,DB068 1-3R 대학동 251-100,37.4661,126.94,1
1759,서울특별시 관악구,DB068 2-3S 대학동 251-100,37.4661,126.94,1
1760,서울특별시 관악구,DB068 3-3S 대학동 251-100,37.4661,126.94,1
1761,서울특별시 관악구,DB069 1-4R 대학동 240-3,37.4705,126.9389,1
1762,서울특별시 관악구,DB069 2-4S 대학동 240-3,37.4705,126.939,1
1763,서울특별시 관악구,DB069 3-4S 대학동 240-3,37.4705,126.9389,1
1764,서울특별시 관악구,DB069 4-4SC 대학동 240-3,37.4704,126.9389,1
1765,서울특별시 관악구,DB070 1-4R 대학동 251-284,37.4677,126.9381,1
1766,서울특별시 관악구,DB070 2-4S 대학동 251-284,37.4677,126.9381,1
1767,서울특별시 관악구,DB070 3-4S 대학동 251-284,37.4678,126.9381,1
1768,서울특별시 관악구,DB070 4-4S 대학동 251-284,37.4677,126.9381,1
1769,서울특별시 관악구,DC001 1-4R 낙성대동 1598-23,37.4782,126.9527,1
1770,서울특별시 관악구,DC001 2-4S 낙성대동 1598-23,37.4782,126.9526,1
1771,서울특별시 관악구,DC001 3-4S 낙성대동 1598-23,37.4782,126.9527,1
1772,서울특별시 관악구,DC001 4-4S 낙성대동 1598-23,37.4782,126.9527,1
1773,서울특별시 관악구,DC002 1-5R 낙성대동 215-20,37.4752,126.9613,1
1774,서울특별시 관악구,DC002 2-5S 낙성대동 215-20,37.4753,126.9612,1
1775,서울특별시 관악구,DC002 3-5S 낙성대동 215-20,37.4753,126.9614,1
1776,서울특별시 관악구,DC002 4-5S 낙성대동 215-20,37.4752,126.9614,1
1777,서울특별시 관악구,DC002 5-5S 낙성대동 215-20,37.4752,126.9612,1
1778,서울특별시 관악구,DC003 1-5R 낙성대동 220-4,37.4745,126.96,1
1779,서울특별시 관악구,DC003 2-5S 낙성대동 220-4,37.4745,126.9602,1
1780,서울특별시 관악구,DC003 3-5S 낙성대동 220-4,37.4744,126.9602,1
1781,서울특별시 관악구,DC003 4-5S 낙성대동 220-4,37.4746,126.96,1
1782,서울특별시 관악구,DC003 5-5S 낙성대동 220-4,37.4744,126.9601,1
1783,서울특별시 관악구,DC004 1-5R 청룡동 1592-17,37.4757,126.9527,1
1784,서울특별시 관악구,DC004 2-5S 청룡동 1592-17,37.4757,126.9525,1
1785,서울특별시 관악구,DC004 3-5S 청룡동 1592-17,37.4756,126.9527,1
1786,서울특별시 관악구,DC004 4-5S 청룡동 1592-17,37.4758,126.9527,1
1787,서울특별시 관악구,DC004 5-5S 청룡동 1592-17,37.4757,126.9528,1
1788,서울특별시 관악구,DC005 1-4RZ 난곡동 1678-25,37.4727,126.9216,1
1789,서울특별시 관악구,DC005 2-4SZ 난곡동 1678-25,37.4727,126.9215,1
1790,서울특별시 관악구,DC005 3-4SZ 난곡동 1678-25,37.4728,126.9216,1
1791,서울특별시 관악구,DC005 4-4SZ 난곡동 1678-25,37.4727,126.9217,1
1792,서울특별시 관악구,DC006 1-5RL 난곡동 646-227,37.4693,126.9231,1
1793,서울특별시 관악구,DC006 2-5S 난곡동 646-227,37.4693,126.9232,1
1794,서울특별시 관악구,DC006 3-5S 난곡동 646-227,37.4694,126.9232,1
1795,서울특별시 관악구,DC006 4-5S 난곡동 646-227,37.4693,126.923,1
1796,서울특별시 관악구,DC006 5-5S 난곡동 646-227,37.4692,126.9231,1
1797,서울특별시 관악구,DC007 1-4SZ 난곡동 618-7,37.4727,126.92,1
1798,서울특별시 관악구,DC007 2-4SZ 난곡동 618-7,37.4727,126.9199,1
1799,서울특별시 관악구,DC007 3-4SZ 난곡동 618-7,37.4726,126.9199,1
1800,서울특별시 관악구,DC007 4-4SZ 난곡동 618-7,37.4726,126.92,1
1801,서울특별시 관악구,DC008 1-4R 난곡동 613-13,37.4733,126.9194,1
1802,서울특별시 관악구,DC008 2-4S 난곡동 613-13,37.4733,126.9194,1
1803,서울특별시 관악구,DC008 3-4S 난곡동 613-13,37.4733,126.9194,1
1804,서울특별시 관악구,DC008 4-4S 난곡동 613-13,37.4734,126.9193,1
1805,서울특별시 관악구,DC009 1-3R 난향동 675-28,37.4642,126.9161,1
1806,서울특별시 관악구,DC009 2-3S 난향동 675-28,37.4641,126.916,1
1807,서울특별시 관악구,DC009 3-3S 난향동 675-28,37.4641,126.9162,1
1808,서울특별시 관악구,DC010 1-1S 난향동 675-6,37.4641,126.9158,1
1809,서울특별시 관악구,DC011 1-2SZ 난향동 675-26,37.4637,126.9156,1
1810,서울특별시 관악구,DC011 2-2SZ 난향동 675-26,37.4638,126.9157,1
1811,서울특별시 관악구,DC012 1-5RZ 난향동 685-175,37.4656,126.9177,1
1812,서울특별시 관악구,DC012 2-5SZ 난향동 685-175,37.4656,126.9177,1
1813,서울특별시 관악구,DC012 3-5SZ 난향동 685-175,37.4656,126.9177,1
1814,서울특별시 관악구,DC012 4-5SZ 난향동 685-175,37.4656,126.9178,1
1815,서울특별시 관악구,DC012 5-5SZ 난향동 685-175,37.4656,126.9177,1
1816,서울특별시 관악구,DC013 1-4RX 난향동 668-4,37.463,126.9189,1
1817,서울특별시 관악구,DC013 2-4S 난향동 668-4,37.4629,126.9189,1
1818,서울특별시 관악구,DC013 3-4S 난향동 668-4,37.463,126.9188,1
1819,서울특별시 관악구,DC013 4-4S 난향동 668-4,37.4631,126.9189,1
1820,서울특별시 관악구,DC014 1-5R 난향동 1735-1,37.4612,126.9222,1
1821,서울특별시 관악구,DC014 2-5S 난향동 1735-1,37.4611,126.9223,1
1822,서울특별시 관악구,DC014 3-5S 난향동 1735-1,37.4612,126.9222,1
1823,서울특별시 관악구,DC014 4-5S 난향동 1735-1,37.4612,126.9223,1
1824,서울특별시 관악구,DC014 5-5S 난향동 1735-1,37.4611,126.9222,1
1825,서울특별시 관악구,DC015 1-4R 남현동 602-284,37.4715,126.9786,1
1826,서울특별시 관악구,DC015 2-4S 남현동 602-284,37.4716,126.9787,1
1827,서울특별시 관악구,DC015 3-4S 남현동 602-284,37.4715,126.9786,1
1828,서울특별시 관악구,DC015 4-4S 남현동 602-284,37.4716,126.9787,1
1829,서울특별시 관악구,DC016 1-4RX 남현동 602-124,37.474,126.9818,1
1830,서울특별시 관악구,DC016 2-4S 남현동 602-124,37.4739,126.9819,1
1831,서울특별시 관악구,DC016 3-4S 남현동 602-124,37.4741,126.9818,1
1832,서울특별시 관악구,DC016 4-4S 남현동 602-124,37.4739,126.9816,1
1833,서울특별시 관악구,DC017 1-3S 남현동 1060-11,37.4762,126.9811,1
1834,서울특별시 관악구,DC017 2-3S 남현동 1060-11,37.4763,126.981,1
1835,서울특별시 관악구,DC017 3-3S 남현동 1060-11,37.4763,126.9811,1
1836,서울특별시 관악구,DC018 1-5RZ 남현동 1055-27,37.4756,126.975,1
1837,서울특별시 관악구,DC018 2-5SZ 남현동 1055-27,37.4756,126.9751,1
1838,서울특별시 관악구,DC018 3-5SZ 남현동 1055-27,37.4757,126.975,1
1839,서울특별시 관악구,DC018 4-5SZ 남현동 1055-27,37.4755,126.975,1
1840,서울특별시 관악구,DC018 5-5SZ 남현동 1055-27,37.4756,126.9749,1
1841,서울특별시 관악구,DC019 1-4RL 대학동 255-140,37.4644,126.9368,1
1842,서울특별시 관악구,DC019 2-4S 대학동 255-140,37.4644,126.9367,1
1843,서울특별시 관악구,DC019 3-4S 대학동 255-140,37.4643,126.9367,1
1844,서울특별시 관악구,DC019 4-4S 대학동 255-140,37.4645,126.9369,1
1845,서울특별시 관악구,DC020 1-4R 대학동 223-3,37.4697,126.9429,1
1846,서울특별시 관악구,DC020 2-4S 대학동 223-3,37.4696,126.9429,1
1847,서울특별시 관악구,DC020 3-4S 대학동 223-3,37.4698,126.9429,1
1848,서울특별시 관악구,DC020 4-4S 대학동 223-3,37.4697,126.9428,1
1849,서울특별시 관악구,DC021 1-5R 대학동 1531-1,37.47,126.9338,1
1850,서울특별시 관악구,DC021 2-5S 대학동 1531-1,37.4699,126.9337,1
1851,서울특별시 관악구,DC021 3-5S 대학동 1531-1,37.47,126.9336,1
1852,서울특별시 관악구,DC021 4-5S 대학동 1531-1,37.4699,126.9339,1
1853,서울특별시 관악구,DC021 5-5S 대학동 1531-1,37.4701,126.9338,1
1854,서울특별시 관악구,DC022 1-4R 미성동 606-1,37.4754,126.9181,1
1855,서울특별시 관악구,DC022 2-4S 미성동 606-1,37.4753,126.9182,1
1856,서울특별시 관악구,DC022 3-4S 미성동 606-1,37.4754,126.918,1
1857,서울특별시 관악구,DC022 4-4S 미성동 606-1,37.4755,126.9181,1
1858,서울특별시 관악구,DC023 1-4R 미성동 743-4,37.4737,126.9122,1
1859,서울특별시 관악구,DC023 2-4S 미성동 743-4,37.4737,126.9122,1
1860,서울특별시 관악구,DC023 3-4S 미성동 743-4,37.4737,126.9123,1
1861,서울특별시 관악구,DC023 4-4S 미성동 743-4,37.4738,126.9123,1
1862,서울특별시 관악구,DC024 1-4R 보라매동 660-52,37.4878,126.9342,1
1863,서울특별시 관악구,DC024 2-4S 보라매동 660-52,37.4878,126.9342,1
1864,서울특별시 관악구,DC024 3-4S 보라매동 660-52,37.4879,126.9342,1
1865,서울특별시 관악구,DC024 4-4S 보라매동 660-52,37.4878,126.9344,1
1866,서울특별시 관악구,DC025 1-4R 보라매동 964-26,37.487,126.9366,1
1867,서울특별시 관악구,DC025 2-4S 보라매동 964-26,37.4871,126.9366,1
1868,서울특별시 관악구,DC025 3-4S 보라매동 964-26,37.487,126.9367,1
1869,서울특별시 관악구,DC025 4-4S 보라매동 964-26,37.487,126.9365,1
1870,서울특별시 관악구,DC026 1-4S 삼성동 371-13,37.4704,126.9291,1
1871,서울특별시 관악구,DC026 2-4S 삼성동 371-13,37.4705,126.9291,1
1872,서울특별시 관악구,DC026 3-4S 삼성동 371-13,37.4704,126.929,1
1873,서울특별시 관악구,"DC026 4-4S 삼성동 367-2, 무단투기 계도용 추가",37.4703,126.9289,1
1874,서울특별시 관악구,DC027 1-3RXXC 삼성동 808-142,37.4705,126.9327,1
1875,서울특별시 관악구,DC027 2-3S 삼성동 808-142,37.4706,126.9327,1
1876,서울특별시 관악구,DC027 3-3S 삼성동 808-142,37.4705,126.9327,1
1877,서울특별시 관악구,DC028 1-5RZ 삼성동 302-10,37.4663,126.9302,1
1878,서울특별시 관악구,DC028 3-5SZ 삼성동 302-10,37.4662,126.9301,1
1879,서울특별시 관악구,DC028 4-5SZ 삼성동 302-10,37.4662,126.9304,1
1880,서울특별시 관악구,DC028 5-5SZ 삼성동 302-10,37.4663,126.9301,1
1881,서울특별시 관악구,DC029 1-5R 서림동 103-43,37.4733,126.9399,1
1882,서울특별시 관악구,DC029 2-5S 서림동 103-43,37.4734,126.9398,1
1883,서울특별시 관악구,DC029 3-5S 서림동 103-43,37.4733,126.9398,1
1884,서울특별시 관악구,DC029 4-5S 서림동 103-43,37.4732,126.94,1
1885,서울특별시 관악구,DC029 5-5S 서림동 103-43,37.4733,126.94,1
1886,서울특별시 관악구,DC030 1-4R 서림동 1564-75,37.4756,126.9394,1
1887,서울특별시 관악구,DC030 2-4S 서림동 1564-75,37.4756,126.9395,1
1888,서울특별시 관악구,DC030 3-4S 서림동 1564-75,37.4756,126.9394,1
1889,서울특별시 관악구,DC030 4-4S 서림동 1564-75,37.4755,126.9394,1
1890,서울특별시 관악구,DC031 1-5RL 서림동 102-9,37.474,126.94,1
1891,서울특별시 관악구,DC031 2-5S 서림동 102-9,37.474,126.9399,1
1892,서울특별시 관악구,DC031 3-5S 서림동 102-9,37.474,126.94,1
1893,서울특별시 관악구,DC031 4-5S 서림동 102-9,37.4739,126.94,1
1894,서울특별시 관악구,DC031 5-5S 서림동 102-9,37.4739,126.94,1
1895,서울특별시 관악구,DC032 1-3R 서림동 403-11,37.4744,126.933,1
1896,서울특별시 관악구,DC032 2-3S 서림동 403-11,37.4744,126.9331,1
1897,서울특별시 관악구,DC032 3-3S 서림동 403-11,37.4743,126.9328,1
1898,서울특별시 관악구,"DC033 1-1S 신사동 499 UTP, N7002",37.4874,126.9135,1
1899,서울특별시 관악구,DC034 1-4R 서원동 10-244,37.483,126.933,1
1900,서울특별시 관악구,DC034 2-4S 서원동 10-244,37.4831,126.933,1
1901,서울특별시 관악구,DC034 3-4S 서원동 10-244,37.483,126.9331,1
1902,서울특별시 관악구,DC034 4-4S 서원동 10-244,37.483,126.9329,1
1903,서울특별시 관악구,DC035 1-3S 서원동 10-720,37.4831,126.9324,1
1904,서울특별시 관악구,DC035 2-3S 서원동 10-720,37.4832,126.9325,1
1905,서울특별시 관악구,DC035 3-3S 서원동 10-720,37.483,126.9325,1
1906,서울특별시 관악구,DC036 1-2S 서원동 409-392,37.476,126.9312,1
1907,서울특별시 관악구,DC036 2-2S 서원동 409-392,37.4759,126.9313,1
1908,서울특별시 관악구,DC037 1-2S 서원동 412-328,37.4757,126.931,1
1909,서울특별시 관악구,DC037 2-2S 서원동 412-328,37.4757,126.9311,1
1910,서울특별시 관악구,DC038 1-1S 서원동 412-369,37.4754,126.9308,1
1911,서울특별시 관악구,DC039 1-3S 서원동 10-602,37.4813,126.9341,1
1912,서울특별시 관악구,DC039 2-3S 서원동 10-602,37.4812,126.934,1
1913,서울특별시 관악구,DC039 3-3S 서원동 10-602,37.4813,126.934,1
1914,서울특별시 관악구,DC040 1-3R 서림동 96-52,37.475,126.938,1
1915,서울특별시 관악구,DC040 2-3S 서림동 96-52,37.475,126.938,1
1916,서울특별시 관악구,DC040 3-3S 서림동 96-52,37.475,126.9381,1
1917,서울특별시 관악구,DC041 1-3R 성현동 1699-1,37.4913,126.9475,1
1918,서울특별시 관악구,DC041 2-3S 성현동 1699-1,37.4913,126.9473,1
1919,서울특별시 관악구,DC041 3-3S 성현동 1699-1,37.4912,126.9475,1
1920,서울특별시 관악구,DC042 1-5RZ 신림동 1427-14,37.4877,126.9295,1
1921,서울특별시 관악구,DC042 2-5SZ 신림동 1427-14,37.4877,126.9294,1
1922,서울특별시 관악구,DC042 3-5SZ 신림동 1427-14,37.4878,126.9295,1
1923,서울특별시 관악구,DC042 4-5SZ 신림동 1427-14,37.4877,126.9295,1
1924,서울특별시 관악구,DC042 5-5SZ 신림동 1427-14,37.4877,126.9296,1
1925,서울특별시 관악구,DC043 1-5RZ 신림동 1445-14,37.4897,126.9224,1
1926,서울특별시 관악구,DC043 2-5SZ 신림동 1445-14,37.4898,126.9224,1
1927,서울특별시 관악구,DC043 3-5SZ 신림동 1445-14,37.4897,126.9223,1
1928,서울특별시 관악구,DC043 4-5SZ 신림동 1445-14,37.4897,126.9224,1
1929,서울특별시 관악구,DC043 5-5SZ 신림동 1445-14,37.4897,126.9224,1
1930,서울특별시 관악구,DC044 1-1S 신사동 476-22,37.4873,126.9182,1
1931,서울특별시 관악구,DC045 1-3SZ 신사동 478-19,37.4871,126.9182,1
1932,서울특별시 관악구,DC045 2-3SZ 신사동 478-19,37.487,126.9181,1
1933,서울특별시 관악구,DC045 3-3SZ 신사동 478-19,37.487,126.918,1
1934,서울특별시 관악구,DC046 1-4S 신사동 479-31,37.4866,126.9183,1
1935,서울특별시 관악구,DC046 2-4S 신사동 479-31,37.4866,126.9183,1
1936,서울특별시 관악구,DC046 3-4S 신사동 479-31,37.4866,126.9182,1
1937,서울특별시 관악구,DC046 4-4S 신사동 479-31,37.4866,126.9182,1
1938,서울특별시 관악구,DC047 1-2S 신사동 499,37.4876,126.9138,1
1939,서울특별시 관악구,DC047 2-2S 신사동 499,37.4877,126.9139,1
1940,서울특별시 관악구,DC048 1-2SZ 신사동 463-50,37.4846,126.9228,1
1941,서울특별시 관악구,DC048 2-2SZ 신사동 463-50,37.4846,126.9228,1
1942,서울특별시 관악구,DC049 1-5R 신원동 1632-4,37.4785,126.9294,1
1943,서울특별시 관악구,DC049 2-5S 신원동 1632-4,37.4786,126.9295,1
1944,서울특별시 관악구,DC049 3-5S 신원동 1632-4,37.4785,126.9295,1
1945,서울특별시 관악구,DC049 4-5S 신원동 1632-4,37.4785,126.9293,1
1946,서울특별시 관악구,DC049 5-5S 신원동 1632-4,37.4786,126.9293,1
1947,서울특별시 관악구,DC050 1-4R 신원동 1601-2,37.4817,126.9276,1
1948,서울특별시 관악구,DC050 2-4S 신원동 1601-2,37.4817,126.9275,1
1949,서울특별시 관악구,DC050 3-4S 신원동 1601-2,37.4816,126.9275,1
1950,서울특별시 관악구,DC050 4-4S 신원동 1601-2,37.4816,126.9277,1
1951,서울특별시 관악구,DC051 1-5R 신원동 440-32,37.4804,126.9233,1
1952,서울특별시 관악구,DC051 2-5S 신원동 440-32,37.4804,126.9233,1
1953,서울특별시 관악구,DC051 3-5S 신원동 440-32,37.4804,126.9232,1
1954,서울특별시 관악구,DC051 4-5S 신원동 440-32,37.4804,126.9233,1
1955,서울특별시 관악구,DC051 5-5S 신원동 440-32,37.4803,126.9233,1
